1.036460530000000047e+00,9.654311599999999549e-01,1.061320810000000003e+00,1.054217870000000001e+00,1.068423740000000066e+00,1.079078149999999958e+00,9.512252900000000011e-01,9.796370300000000197e-01,9.831885000000000208e-01,8.801959200000000205e-01,8.411297699999999988e-01,5.534608300000000147e-01,2.622404199999999741e-01,-1.477411000000000002e-02,-3.415092000000000128e-01,-5.865605200000000297e-01,-7.889942100000000291e-01,-9.665676300000000110e-01,-1.108626370000000083e+00,-1.197413080000000019e+00,-1.183207200000000014e+00,-1.289751249999999905e+00,-1.275545380000000062e+00,-1.463773200000000108e+00,-1.499287889999999956e+00
6.199999999999999956e-01,6.600000000000000311e-01,7.900000000000000355e-01,8.199999999999999512e-01,8.299999999999999600e-01,8.499999999999999778e-01,8.299999999999999600e-01,7.800000000000000266e-01,7.199999999999999734e-01,6.099999999999999867e-01,5.200000000000000178e-01,4.600000000000000200e-01,4.000000000000000222e-01,4.000000000000000222e-01,3.699999999999999956e-01,4.000000000000000222e-01,3.599999999999999867e-01,4.299999999999999933e-01,5.000000000000000000e-01,5.300000000000000266e-01,5.500000000000000444e-01,5.799999999999999600e-01,5.899999999999999689e-01,5.999999999999999778e-01,6.300000000000000044e-01
